Order_ID,Amount,Discount,Quantity_Sold
9336,9709.0,20,2
9337,2756.0,0,3
9338,2209.0,40,83
9339,4894.0,10,21
9340,4870.0,15,68
9341,5439.0,50,55
9342,5130.0,5,18
9343,3588.0,15,21
9344,9114.0,25,54
9345,8129.0,45,3
9346,5122.0,0,13
9347,1526.0,10,53
9348,4011.0,15,95
9349,9636.0,0,9
9350,5478.0,5,65
9351,6939.0,30,42
9352,9126.0,5,91
9353,8318.0,15,72
9354,4374.0,45,72
9355,9773.0,20,77
9356,3086.0,15,41
9357,2830.0,0,93
9358,5942.0,5,84
9359,3626.0,5,15
9360,8056.0,50,95
9361,9507.0,15,59
9362,6463.0,0,7
9363,6600.0,20,36
9364,4916.0,15,82
9365,2710.0,10,55
9366,9467.0,45,96
9367,3920.0,50,32
9368,8125.0,10,18
9369,2518.0,15,60
9370,4399.0,0,98
9371,5106.0,0,46
9372,3525.0,0,20
9373,2348.0,15,92
9374,4776.0,30,41
9375,1455.0,50,12
9376,5588.0,50,23
9377,2132.0,20,89
9378,5841.0,5,74
9379,1173.0,45,77
9380,7319.0,10,94
9381,5132.0,0,76
9382,4680.0,10,53
9383,4038.0,0,26
9384,2606.0,15,30
9385,7037.0,20,13
9386,3484.0,45,67
9387,5197.0,50,1
9388,7848.0,15,89
9389,2330.0,50,58
9390,6186.0,0,40
9391,1110.0,45,40
9392,3432.0,0,9
9393,7953.0,10,45
9394,5393.0,10,15
9395,2515.0,5,10
9396,9177.0,20,6
9397,8378.0,5,92
9398,6095.0,25,77
9399,3481.0,0,76
9400,7039.0,25,98
9401,9871.0,15,94
9402,6243.0,15,1
9403,3656.0,0,48
9404,9057.0,30,53
9405,1458.0,50,8
9406,8240.0,25,43
9407,2713.0,25,66
9408,7026.0,15,12
9409,8507.0,20,74
9410,9666.0,50,74
9411,4454.0,5,24
9412,9738.0,5,35
9413,3651.0,10,93
9414,8998.0,0,30
9415,8337.0,45,13
9416,6552.0,20,68
9417,5162.0,45,72
9418,1593.0,15,8
9419,7967.0,0,77
9420,1383.0,50,63
9421,3831.0,45,30
9422,5698.0,10,16
9423,2686.0,10,8
9424,1207.0,15,22
9425,4980.0,0,20
9426,8149.0,10,48
9427,9793.0,10,90
9428,6485.0,50,66
9429,1892.0,15,3
9430,4579.0,10,66
9431,4119.0,50,80
9432,7979.0,20,35
9433,5673.0,15,19
9434,9428.0,0,78
9435,9387.0,20,36
9436,2662.0,50,63
9437,3972.0,0,75
9438,4263.0,50,99
9439,8794.0,0,86
9440,6432.0,45,43
9441,9600.0,20,65
9442,8181.0,10,56
9443,6400.0,10,1
9444,4851.0,10,38
9445,3575.0,5,2
9446,6714.0,45,95
9447,7146.0,10,15
9448,7049.0,10,58
9449,7215.0,0,27
9450,2496.0,0,22
9451,8256.0,45,79
9452,1980.0,10,8
9453,4453.0,5,59
9454,5890.0,45,92
9455,5007.0,10,47
9456,4605.0,45,89
9457,1675.0,0,37
9458,9607.0,5,20
9459,6552.0,50,6
9460,1544.0,15,73
9461,2996.0,0,92
9462,2528.0,20,56
9463,2420.0,15,60
9464,4245.0,5,3
9465,5247.0,0,16
9466,5704.0,15,22
9467,2603.0,5,36
9468,5170.0,45,45
9469,3124.0,0,18
9470,3551.0,50,4
9471,7537.0,20,93
9472,3846.0,45,55
9473,7017.0,5,58
9474,6983.0,15,12
9475,1784.0,0,70
9476,1191.0,5,29
9477,3733.0,10,49
9478,2169.0,35,33
9479,6631.0,40,29
9480,9132.0,15,60
9481,4155.0,5,99
9482,4657.0,0,90
9483,4031.0,0,65
9484,3619.0,5,26
9485,3910.0,20,87
9486,9566.0,5,11
9487,3099.0,25,66
9488,8177.0,10,7
9489,5763.0,50,76
9490,1441.0,10,82
9491,6452.0,0,98
9492,5115.0,15,42
9493,9021.0,20,65
9494,1478.0,50,8
9495,4658.0,10,95
9496,3953.0,5,47
9497,9112.0,50,69
9498,3370.0,15,2
9499,5175.0,0,62
9500,6615.0,50,47
9501,1668.0,20,2
9502,3886.0,45,66
9503,7718.0,0,90
9504,1349.0,45,16
9505,3859.0,0,83
9506,2144.0,20,52
9507,2910.0,20,68
9508,5313.0,15,26
9509,2985.0,45,7
9510,7479.0,45,47
9511,3382.0,50,98
9512,1041.0,45,62
9513,4475.0,30,16
9514,6726.0,5,93
9515,4837.0,10,91
9516,6799.0,0,46
9517,5173.0,10,68
9518,2141.0,50,16
9519,8074.0,25,38
9520,7015.0,10,86
9521,5514.0,0,32
9522,9399.0,15,73
9523,3449.0,20,68
9524,2082.0,45,88
9525,4526.0,5,37
9526,1940.0,20,68
9527,6396.0,20,25
9528,9569.0,0,73
9529,9760.0,0,99
9530,6693.0,0,75
9531,4855.0,45,46
9532,7614.0,50,88
9533,6245.0,15,25
9534,4898.0,50,56
9535,8082.0,20,21
9536,8310.0,20,78
9537,2582.0,0,89
9538,3117.0,15,47
9539,2184.0,50,26
9540,3024.0,0,4
9541,6870.0,50,50
9542,9430.0,5,77
9543,9267.0,20,14
9544,6954.0,5,94
9545,9202.0,0,52
9546,6721.0,20,92
9547,1491.0,0,91
9548,4407.0,50,2
9549,2824.0,45,11
9550,2656.0,50,97
9551,5757.0,0,15
9552,1930.0,5,7
9553,4482.0,5,54
9554,2473.0,20,42
9555,7328.0,10,16
9556,3214.0,20,36
9557,5122.0,50,28
9558,1130.0,50,43
9559,5178.0,45,92
9560,7728.0,45,39
9561,5124.0,45,68
9562,4766.0,10,41
9563,7215.0,10,3
9564,2420.0,5,53
9565,9921.0,10,18
9566,7298.0,50,90
9567,3577.0,10,43
9568,8503.0,20,10
9569,9112.0,15,88
9570,3964.0,5,93
9571,5804.0,45,76
9572,4952.0,0,2
9573,7116.0,45,31
9574,7189.0,25,73
9575,6449.0,50,51
9576,2058.0,0,89
9577,1139.0,50,16
9578,7464.0,5,96
9579,9115.0,45,89
9580,1637.0,0,3
9581,6453.0,20,32
9582,1011.0,35,69
9583,8026.0,20,77
9584,3488.0,5,13
9585,9910.0,45,42
9586,5987.0,20,85
9587,2593.0,5,60
9588,2658.0,50,64
9589,6157.0,50,68
9590,4526.0,25,24
9591,5708.0,45,35
9592,4812.0,50,14
9593,6848.0,10,9
9594,2046.0,45,77
9595,9893.0,50,19
9596,8357.0,5,31
9597,1469.0,15,71
9598,9235.0,20,47
9599,7703.0,20,11
9600,6069.0,15,15
9601,8970.0,45,20
9602,2119.0,45,78
9603,1332.0,50,85
9604,6224.0,45,99
9605,8772.0,10,71
9606,9934.0,45,54
9607,1562.0,15,91
9608,7831.0,20,49
9609,3915.0,15,85
9610,4943.0,15,96
9611,2185.0,0,21
9612,6692.0,45,81
9613,4945.0,45,73
9614,6370.0,20,92
9615,8999.0,5,23
9616,1953.0,5,22
9617,2015.0,5,2
9618,7084.0,5,45
9619,1132.0,5,26
9620,9670.0,5,65
9621,5230.0,0,26
9622,8619.0,5,93
9623,1473.0,45,89
9624,7542.0,20,67
9625,5396.0,20,7
9626,8959.0,5,83
9627,4841.0,0,13
9628,1446.0,35,81
9629,1487.0,5,43
9630,3089.0,0,94
9631,2808.0,5,43
9632,9962.0,10,1
9633,7504.0,50,79
9634,5459.0,0,63
9635,6031.0,15,71
9636,1267.0,45,75
9637,9288.0,50,69
9638,1230.0,40,93
9639,9201.0,50,12
9640,5999.0,50,50
9641,9344.0,45,5
9642,2324.0,50,89
9643,1039.0,50,99
9644,3203.0,45,61
9645,9565.0,50,16
9646,8490.0,20,16
9647,9439.0,45,77
9648,2424.0,0,3
9649,2336.0,10,10
9650,1750.0,20,50
9651,9759.0,50,5
9652,7828.0,20,94
9653,8952.0,50,61
9654,1568.0,50,99
9655,6581.0,45,91
9656,2230.0,15,62
9657,4210.0,10,23
9658,6153.0,5,90
9659,5056.0,50,46
9660,4128.0,10,66
9661,7377.0,25,85
9662,7259.0,0,39
9663,1264.0,10,29
9664,7071.0,10,24
9665,4117.0,45,14
9666,2520.0,50,27
9667,2650.0,0,25
9668,3735.0,20,35
9669,6896.0,0,36
9670,7563.0,5,42
9671,2327.0,15,54
9672,2910.0,10,96
9673,3181.0,10,7
9674,6036.0,50,95
9675,9030.0,15,51
9676,7266.0,5,49
9677,6343.0,0,21
9678,6122.0,10,7
9679,6509.0,10,42
9680,3429.0,20,1
9681,3605.0,5,66
9682,5588.0,10,54
9683,8911.0,20,20
9684,7910.0,50,4
9685,4547.0,5,27
9686,8736.0,45,49
9687,3053.0,0,86
9688,1661.0,5,49
9689,1997.0,0,94
9690,5925.0,0,58
9691,1815.0,15,1
9692,9990.0,20,10
9693,6373.0,15,50
9694,1004.0,5,66
9695,3752.0,20,82
9696,9102.0,5,97
9697,2689.0,30,36
9698,9332.0,5,16
9699,5047.0,45,51
9700,3945.0,20,95
9701,3084.0,5,99
9702,7688.0,15,85
9703,8629.0,50,64
9704,7320.0,0,85
9705,1445.0,45,52
9706,8139.0,15,44
9707,7936.0,20,73
9708,3540.0,0,71
9709,3327.0,10,75
9710,9573.0,20,81
9711,4417.0,45,8
9712,6055.0,50,59
9713,3608.0,50,15
9714,7518.0,15,34
9715,8543.0,15,22
9716,4939.0,5,36
9717,6874.0,10,99
9718,6052.0,0,16
9719,5235.0,15,38
9720,4515.0,10,12
9721,6256.0,20,71
9722,5743.0,0,50
9723,1486.0,5,70
9724,6425.0,5,19
9725,2056.0,10,93
9726,2639.0,50,42
9727,2949.0,50,40
9728,2911.0,10,86
9729,2585.0,20,70
9730,9575.0,0,61
9731,7980.0,10,56
9732,1324.0,10,59
9733,4270.0,0,94
9734,1830.0,50,42
9735,7194.0,20,76
9736,9101.0,5,77
9737,8323.0,5,47
9738,3902.0,0,47
9739,6489.0,10,51
9740,3163.0,5,93
9741,7210.0,50,38
9742,2781.0,15,30
9743,3252.0,15,23
9744,8680.0,5,74
9745,8425.0,0,87
9746,8998.0,35,76
9747,4766.0,10,72
9748,3189.0,5,87
9749,6794.0,20,64
9750,7524.0,20,6
9751,1593.0,35,55
9752,6762.0,20,89
9753,1292.0,45,76
9754,1658.0,45,91
9755,8932.0,0,93
9756,3081.0,50,12
9757,9578.0,5,81
9758,2096.0,15,55
9759,1677.0,0,28
9760,7195.0,5,88
9761,1022.0,50,94
9762,4346.0,5,93
9763,2373.0,10,79
9764,9950.0,0,11
9765,4724.0,50,90
9766,3916.0,50,42
9767,8477.0,45,69
9768,9292.0,5,65
9769,3982.0,20,36
9770,3099.0,15,78
9771,2707.0,50,4
9772,9036.0,15,76
9773,4968.0,50,47
9774,5812.0,20,63
9775,8421.0,50,65
9776,9562.0,30,61
9777,5608.0,10,83
9778,5475.0,50,18
9779,8035.0,15,11
9780,1869.0,15,87
9781,6372.0,0,26
9782,2549.0,0,74
9783,6696.0,45,36
9784,7125.0,50,43
9785,8836.0,45,37
9786,7056.0,15,11
9787,8393.0,50,51
9788,1008.0,10,49
9789,6262.0,50,80
9790,4404.0,5,87
9791,6102.0,5,63
9792,9674.0,50,8
9793,9799.0,0,83
9794,3044.0,10,87
9795,9587.0,5,53
9796,7709.0,50,17
9797,3668.0,10,50
9798,5603.0,15,70
9799,9412.0,10,98
9800,4133.0,45,73
9801,6113.0,5,38
9802,8605.0,45,90
9803,8896.0,45,89
9804,6392.0,0,81
9805,4997.0,50,4
9806,8138.0,5,74
9807,1149.0,20,47
9808,8947.0,20,63
9809,1550.0,5,40
9810,8498.0,15,90
9811,5288.0,50,29
9812,9395.0,5,73
9813,6634.0,10,52
9814,3354.0,10,96
9815,8740.0,0,10
9816,9503.0,35,8
9817,9248.0,15,32
9818,9831.0,10,7
9819,9747.0,5,20
9820,6041.0,45,25
9821,9934.0,20,42
9822,5840.0,45,58
9823,6186.0,15,55
9824,2730.0,50,39
9825,3557.0,5,83
9826,7338.0,20,60
9827,3331.0,20,51
9828,2050.0,45,56
9829,7918.0,45,24
9830,2149.0,10,94
9831,9432.0,15,76
9832,3243.0,30,90
9833,8971.0,50,70
9834,4078.0,0,84
9835,2956.0,5,58
9836,6880.0,5,28
9837,2879.0,15,24
9838,4168.0,0,96
9839,3985.0,0,28
9840,8144.0,35,62
9841,4415.0,0,33
9842,3011.0,45,61
9843,7548.0,20,48
9844,3032.0,50,45
9845,7972.0,10,47
9846,1524.0,15,95
9847,8189.0,0,42
9848,1157.0,50,78
9849,4656.0,40,55
9850,4219.0,15,80
9851,4713.0,10,47
9852,8495.0,0,97
9853,6534.0,45,44
9854,5461.0,10,45
9855,2443.0,10,72
9856,3973.0,10,41
9857,5493.0,5,11
9858,9647.0,50,40
9859,4285.0,50,33
9860,6443.0,5,14
9861,6714.0,10,73
9862,3640.0,5,62
9863,2842.0,15,38
9864,7181.0,10,12
9865,4470.0,10,54
9866,4993.0,15,53
9867,1815.0,15,60
9868,2589.0,0,87
9869,1599.0,45,75
9870,9614.0,15,16
9871,3859.0,20,89
9872,1662.0,45,47
9873,6781.0,30,2
9874,9753.0,0,74
9875,2523.0,10,7
9876,3967.0,15,58
9877,5369.0,10,78
9878,1450.0,45,65
9879,5685.0,45,11
9880,6365.0,45,76
9881,1791.0,10,26
9882,3214.0,15,32
9883,1923.0,50,91
9884,3303.0,35,91
9885,5371.0,5,31
9886,6748.0,20,64
9887,7087.0,0,73
9888,4102.0,0,58
9889,4660.0,15,82
9890,4125.0,20,57
9891,4691.0,50,6
9892,6840.0,10,85
9893,5404.0,20,53
9894,4371.0,15,46
9895,1424.0,45,61
9896,6677.0,20,46
9897,8947.0,10,71
9898,3495.0,45,63
9899,2697.0,45,58
9900,6217.0,50,44
9901,9566.0,5,13
9902,3428.0,50,17
9903,9407.0,5,59
9904,7514.0,5,56
9905,8581.0,45,47
9906,4378.0,45,14
9907,4388.0,0,63
9908,7156.0,5,41
9909,9865.0,5,79
9910,3745.0,5,8
9911,5805.0,15,30
9912,8748.0,50,46
9913,9008.0,5,64
9914,7322.0,10,1
9915,4870.0,0,98
9916,3336.0,30,63
9917,9948.0,50,96
9918,6201.0,10,31
9919,8482.0,10,78
9920,5696.0,15,10
9921,2982.0,10,67
9922,3471.0,45,59
9923,4179.0,10,94
9924,5829.0,30,62
9925,5949.0,5,6
9926,9117.0,0,8
9927,8195.0,45,57
9928,7907.0,15,10
9929,2382.0,0,72
9930,3745.0,50,77
9931,3159.0,15,48
9932,2796.0,10,11
9933,6470.0,20,23
9934,9116.0,0,24
9935,9882.0,5,45
9936,4565.0,25,72
9937,6005.0,5,93
9938,7263.0,5,8
9939,1046.0,5,89
9940,9690.0,15,33
9941,1038.0,10,43
9942,9234.0,50,71
9943,9488.0,45,4
9944,1553.0,0,55
9945,3822.0,10,34
9946,3988.0,15,76
9947,5752.0,35,18
9948,1461.0,20,97
9949,4244.0,50,90
9950,4915.0,10,36
9951,6815.0,15,24
9952,6083.0,5,61
9953,3844.0,5,94
9954,6938.0,5,12
9955,5718.0,5,3
9956,8174.0,50,17
9957,5310.0,50,89
9958,3979.0,50,35
9959,1565.0,45,93
9960,1172.0,10,9
9961,4340.0,50,72
9962,8475.0,0,37
9963,4264.0,15,5
9964,6382.0,20,25
9965,2190.0,50,91
9966,7550.0,50,79
9967,6465.0,10,74
9968,5174.0,50,77
9969,6860.0,0,72
9970,1338.0,10,7
9971,8685.0,10,26
9972,5628.0,50,59
9973,5868.0,45,45
9974,1110.0,0,20
9975,9730.0,50,73
9976,4300.0,45,22
9977,5540.0,0,60
9978,7009.0,50,13
9979,8682.0,5,97
9980,6906.0,0,17
9981,6667.0,5,25
9982,1681.0,20,46
9983,3559.0,10,90
9984,8305.0,15,82
9985,1350.0,5,90
9986,9819.0,15,13
9987,5614.0,45,22
9988,7702.0,20,48
9989,2850.0,45,93
9990,3069.0,20,15
9991,1098.0,45,84
9992,8040.0,5,87
9993,3272.0,35,25
9994,6405.0,10,76
9995,4035.0,20,66
9996,6466.0,15,18
9997,1892.0,50,62
9998,7482.0,45,35
9999,1126.0,5,47
10000,4955.0,0,82
10001,8342.0,5,49
10002,8134.0,20,34
10003,8214.0,20,86
10004,9863.0,0,71
10005,5987.0,40,82
10006,1961.0,0,9
10007,8046.0,15,25
10008,6622.0,20,36
10009,9679.0,50,1
10010,9611.0,45,19
10011,5720.0,35,70
10012,5313.0,50,39
10013,9607.0,45,78
10014,4123.0,10,65
10015,2072.0,5,45
10016,4732.0,20,97
10017,3219.0,25,93
10018,3438.0,25,40
10019,7884.0,20,48
10020,3540.0,50,19
10021,5591.0,0,65
10022,7189.0,10,91
10023,5864.0,50,82
10024,2435.0,10,89
10025,1455.0,0,99
10026,9978.0,5,49
10027,1350.0,50,82
10028,3464.0,5,20
10029,7870.0,0,95
10030,6854.0,0,76
10031,3754.0,0,42
10032,3337.0,15,86
10033,3658.0,20,99
10034,5343.0,0,8
10035,1802.0,45,29
10036,4400.0,45,64
10037,8983.0,5,13
10038,7416.0,25,30
10039,5130.0,15,36
10040,9463.0,15,48
10041,4252.0,15,31
10042,2498.0,20,3
10043,7081.0,10,53
10044,5951.0,5,63
10045,6026.0,10,50
10046,3758.0,45,63
10047,9555.0,5,26
10048,9828.0,15,40
10049,2739.0,10,73
10050,6049.0,10,49
10051,9661.0,50,74
10052,1245.0,45,95
10053,2547.0,50,47
10054,6592.0,15,60
10055,8194.0,15,7
10056,8767.0,50,90
10057,4094.0,20,66
10058,8969.0,5,47
10059,7714.0,5,71
10060,3563.0,5,49
10061,1012.0,10,76
10062,4817.0,45,78
10063,5128.0,20,83
10064,2083.0,10,29
10065,2572.0,10,74
10066,5132.0,50,98
10067,9870.0,50,3
10068,2736.0,0,33
10069,4510.0,50,94
10070,4441.0,0,20
10071,1687.0,45,93
10072,6683.0,0,82
10073,7634.0,0,1
10074,1725.0,45,12
10075,8780.0,50,20
10076,8352.0,5,36
10077,1171.0,5,34
10078,2407.0,0,10
10079,4605.0,15,23
10080,5984.0,50,87
10081,8028.0,20,76
10082,2962.0,0,21
10083,3469.0,0,4
10084,8777.0,45,44
10085,9788.0,10,50
10086,7587.0,5,45
10087,4928.0,45,57
10088,4916.0,30,82
10089,4442.0,15,92
10090,5766.0,20,95
10091,5752.0,50,41
10092,6399.0,20,86
10093,2699.0,45,76
10094,1346.0,50,77
10095,6199.0,0,6
10096,5020.0,0,5
10097,6065.0,45,22
10098,4372.0,45,68
10099,8022.0,5,72
10100,8569.0,15,16
10101,5452.0,5,73
10102,8704.0,20,95
10103,3315.0,45,40
10104,9293.0,20,26
10105,3611.0,50,60
10106,2913.0,50,81
10107,6070.0,45,17
10108,8925.0,45,37
10109,5251.0,5,97
10110,9295.0,10,46
10111,7456.0,15,15
10112,7290.0,15,92
10113,1247.0,45,64
10114,7135.0,20,7
10115,2199.0,0,79
10116,6880.0,5,25
10117,7100.0,10,31
10118,4377.0,10,24
10119,1181.0,10,16
10120,6048.0,10,6
10121,9668.0,45,32
10122,3447.0,30,80
10123,5997.0,15,37
10124,7819.0,50,65
10125,3628.0,40,19
10126,9381.0,5,94
10127,8733.0,10,58
10128,8843.0,10,70
10129,5733.0,5,88
10130,2921.0,20,38
10131,7651.0,5,57
10132,8220.0,20,75
10133,9928.0,15,52
10134,1582.0,10,39
10135,5428.0,30,91
10136,5531.0,45,84
10137,5932.0,10,29
10138,9278.0,10,59
10139,7656.0,0,86
10140,1244.0,0,63
10141,5087.0,40,32
10142,3928.0,45,30
10143,1602.0,45,67
10144,9908.0,50,79
10145,9779.0,5,49
10146,2173.0,50,6
10147,7523.0,5,68
10148,9626.0,20,28
10149,5778.0,15,37
10150,1482.0,0,14
10151,1954.0,45,54
10152,6692.0,10,76
10153,3340.0,25,22
10154,7347.0,5,70
10155,2320.0,5,21
10156,3712.0,20,9
10157,2015.0,15,89
10158,3986.0,5,86
10159,2382.0,10,54
10160,4885.0,50,99
10161,5004.0,20,25
10162,9452.0,20,61
10163,6852.0,10,72
10164,3243.0,50,97
10165,9962.0,50,20
10166,2129.0,10,68
10167,5038.0,10,81
10168,2877.0,50,88
10169,3345.0,40,22
10170,4253.0,10,37
10171,6218.0,0,35
10172,7915.0,0,78
10173,3976.0,0,4
10174,2121.0,5,31
10175,4284.0,25,74
10176,3343.0,5,60
10177,8531.0,50,84
10178,6710.0,50,20
10179,1642.0,5,71
10180,5186.0,0,13
10181,1570.0,5,71
10182,7966.0,50,87
10183,2884.0,50,95
10184,2662.0,5,81
10185,1448.0,35,40
10186,9056.0,45,15
10187,3023.0,0,92
10188,1277.0,0,46
10189,8300.0,20,20
10190,4402.0,0,17
10191,7725.0,40,79
10192,4149.0,5,66
10193,7863.0,45,79
10194,5607.0,5,26
10195,9402.0,10,44
10196,6899.0,0,66
10197,4490.0,15,62
10198,5128.0,10,63
10199,8042.0,45,82
10200,2305.0,0,46
10201,1484.0,50,3
10202,9764.0,15,39
10203,3353.0,15,67
10204,3692.0,50,36
10205,8970.0,15,58
10206,1531.0,50,20
10207,2238.0,20,3
10208,6823.0,0,71
10209,6245.0,5,65
10210,6503.0,50,27
10211,2096.0,10,63
10212,5388.0,20,1
10213,4548.0,45,91
10214,2098.0,50,22
10215,6146.0,20,97
10216,9626.0,20,19
10217,2888.0,0,59
10218,6011.0,10,20
10219,7096.0,5,58
10220,2004.0,45,63
10221,4408.0,15,44
10222,9331.0,5,26
10223,3051.0,50,33
10224,9671.0,5,48
10225,5357.0,5,4
10226,5530.0,10,17
10227,9446.0,20,5
10228,8704.0,0,67
10229,7155.0,10,35
10230,3998.0,15,64
10231,8532.0,10,90
10232,8019.0,20,81
10233,6050.0,0,19
10234,2004.0,50,51
10235,8732.0,5,41
10236,2583.0,0,41
10237,1258.0,20,50
10238,3943.0,50,71
10239,9596.0,40,86
10240,5936.0,15,53
10241,2730.0,45,41
10242,7973.0,15,86
10243,3240.0,20,93
10244,3385.0,20,35
10245,5401.0,15,77
10246,5577.0,15,49
10247,5832.0,45,7
10248,9091.0,0,85
10249,6920.0,5,19
10250,5235.0,10,20
10251,9801.0,45,96
10252,4007.0,0,15
10253,2458.0,15,67
10254,5224.0,10,74
10255,9277.0,50,30
10256,5444.0,0,88
10257,9532.0,5,71
10258,9255.0,15,55
10259,6892.0,5,35
10260,5091.0,15,53
10261,7176.0,50,48
10262,8711.0,20,44
10263,7299.0,10,59
10264,9879.0,45,38
10265,1741.0,15,34
10266,5988.0,50,23
10267,2824.0,50,4
10268,9251.0,10,59
10269,4806.0,0,56
10270,4183.0,45,66
10271,2941.0,5,56
10272,6245.0,50,1
10273,3138.0,50,83
10274,4551.0,20,26
10275,6789.0,10,38
10276,7748.0,10,73
10277,8238.0,0,29
10278,8912.0,0,5
10279,5558.0,20,77
10280,6145.0,15,9
10281,6031.0,45,39
10282,4159.0,15,60
10283,2562.0,45,16
10284,8653.0,10,3
10285,5012.0,20,13
10286,8318.0,15,24
10287,7132.0,45,51
10288,6851.0,25,91
10289,3504.0,20,68
10290,8571.0,20,92
10291,7559.0,20,41
10292,7540.0,50,33
10293,1754.0,45,53
10294,9103.0,10,93
10295,1505.0,50,53
10296,9707.0,10,2
10297,1190.0,20,54
10298,3523.0,5,59
10299,6916.0,45,30
10300,7692.0,5,19
10301,6900.0,15,23
10302,6764.0,50,98
10303,8158.0,25,58
10304,3630.0,10,88
10305,4602.0,15,86
10306,7375.0,5,4
10307,9149.0,5,51
10308,9267.0,50,46
10309,4548.0,45,64
10310,5746.0,50,75
10311,1944.0,5,71
10312,4640.0,15,41
10313,6154.0,10,30
10314,8471.0,0,99
10315,1960.0,50,45
10316,6430.0,5,16
10317,3279.0,45,50
10318,4439.0,10,1
10319,1910.0,20,11
10320,1142.0,5,38
10321,1623.0,0,36
10322,7002.0,20,46
10323,4417.0,0,25
10324,9680.0,0,21
10325,9551.0,5,83
10326,9475.0,10,87
10327,1359.0,50,88
10328,2030.0,20,37
10329,3939.0,15,74
10330,2347.0,5,58
10331,5183.0,45,72
10332,6411.0,15,63
10333,2054.0,10,57
10334,9888.0,5,87
10335,6355.0,50,68
10336,3637.0,45,80
10337,8255.0,0,9
10338,8685.0,15,82
10339,3017.0,20,54
10340,5940.0,50,48
10341,9637.0,20,17
10342,9091.0,20,39
10343,3546.0,50,18
10344,1174.0,45,82
10345,9964.0,5,36
10346,8187.0,25,25
10347,6671.0,20,77
10348,4886.0,50,36
10349,7219.0,0,86
10350,4050.0,5,65
10351,3592.0,5,68
10352,8985.0,50,18
10353,4023.0,0,89
10354,7137.0,0,18
10355,3368.0,50,11
10356,5584.0,0,42
10357,4834.0,0,82
10358,1958.0,15,70
10359,6987.0,25,35
10360,8298.0,20,65
10361,8112.0,25,50
10362,7284.0,20,27
10363,4904.0,45,95
10364,2470.0,5,72
10365,1166.0,45,43
10366,1001.0,15,86
10367,2534.0,45,88
10368,2183.0,50,74
10369,9202.0,20,97
10370,1942.0,15,84
10371,8056.0,20,95
10372,1793.0,50,88
10373,8981.0,10,29
10374,4187.0,45,54
10375,1047.0,15,24
10376,9016.0,20,45
10377,1668.0,45,95
10378,2651.0,15,33
10379,6706.0,20,9
10380,8023.0,40,55
10381,9447.0,45,50
10382,4418.0,20,22
10383,1450.0,5,34
10384,1614.0,20,35
10385,1192.0,0,83
10386,8541.0,50,4
10387,2143.0,50,22
10388,3027.0,45,34
10389,7997.0,15,14
10390,2905.0,15,1
10391,4921.0,20,34
10392,6020.0,10,35
10393,3589.0,50,48
10394,7947.0,20,32
10395,2417.0,0,37
10396,1477.0,5,65
10397,5426.0,45,19
10398,5825.0,45,23
10399,4680.0,10,49
10400,1804.0,0,34
10401,1796.0,5,82
10402,3393.0,10,18
10403,6956.0,0,78
10404,8661.0,15,22
10405,9243.0,0,27
10406,2839.0,20,31
10407,7984.0,45,35
10408,1985.0,40,49
10409,7487.0,5,3
10410,9651.0,5,28
10411,7534.0,20,76
10412,4754.0,15,70
10413,4143.0,45,91
10414,2208.0,10,73
10415,3234.0,15,64
10416,1251.0,50,85
10417,5285.0,0,42
10418,8753.0,5,50
10419,7087.0,45,63
10420,1253.0,15,16
10421,5951.0,45,50
10422,9905.0,5,80
10423,9052.0,10,43
10424,8322.0,45,32
10425,6858.0,40,19
10426,6339.0,0,1
10427,3737.0,15,88
10428,3649.0,15,5
10429,7846.0,10,76
10430,3929.0,15,75
10431,6829.0,50,99
10432,9956.0,50,95
10433,9014.0,20,21
10434,1036.0,45,86
10435,8677.0,0,98
10436,3403.0,5,76
10437,6618.0,0,65
10438,5623.0,5,91
10439,6577.0,50,64
10440,4445.0,40,30
10441,1697.0,10,97
10442,7888.0,10,9
10443,7136.0,45,29
10444,4441.0,10,93
10445,9620.0,5,97
10446,9718.0,0,36
10447,5251.0,15,50
10448,3891.0,10,17
10449,5315.0,10,36
10450,7750.0,20,95
10451,7077.0,45,40
10452,7716.0,5,27
10453,8250.0,50,91
10454,3257.0,20,96
10455,2276.0,45,93
10456,4408.0,20,12
10457,2496.0,10,56
10458,4762.0,20,17
10459,1862.0,5,62
10460,4251.0,45,50
10461,3028.0,5,89
10462,9522.0,0,3
10463,1635.0,15,14
10464,8786.0,45,23
10465,6071.0,15,67
10466,6415.0,5,56
10467,7630.0,5,92
10468,8939.0,15,7
10469,7057.0,20,80
10470,1460.0,5,20
10471,8412.0,15,46
10472,4686.0,50,35
10473,1617.0,20,84
10474,1515.0,5,7
10475,3426.0,45,85
10476,6760.0,20,48
10477,7257.0,50,73
10478,2364.0,50,32
10479,5310.0,5,96
10480,6059.0,15,82
10481,5711.0,30,12
10482,6277.0,5,75
10483,1303.0,5,92
10484,1677.0,20,4
10485,8228.0,20,30
10486,8219.0,50,97
10487,3413.0,10,30
10488,4927.0,5,93
10489,5537.0,20,72
10490,2591.0,45,26
10491,3305.0,50,58
10492,3399.0,0,60
10493,2175.0,0,3
10494,7691.0,30,39
10495,9536.0,20,75
10496,7904.0,45,11
10497,1080.0,25,74
10498,2562.0,10,90
10499,2104.0,20,85
